파일명,영상제목,URL,향수_이름,향수_설명
남녀공용 신상 향수 리뷰_논픽션 더베이지_더그레이_메종프란시스커정 아폼_줄리엣헤즈어건 엑스베티버_H4duFBZerDA.txt,남녀공용 신상 향수 리뷰💚논픽션 더베이지&더그레이/메종프란시스커정 아폼/줄리엣헤즈어건 엑스베티버,https://www.youtube.com/watch?v=H4duFBZerDA,논픽션 더 그레이,"더 그레이는 더 강렬하고 관능적이고 세상의 풍파를 다 겪고 이겨낸 그런 사람이 떠오르는 향이라고 하던데요. 개인적인 선호도로 따지자면 더 그레이가 조금 더 제 취향입니다. 뿌리자마자 시나몬향이 나고 인센스 향이 시작하는데 너무 강하진 않습니다. 미들 노트에는 오스만투스 메그놀리아 같은 플로럴 향기가 포함돼 있는데, 일반적으로 그런 꽃향기가 사용된 향수들은 상콤 달콤함을 느끼거든요. 근데 여기서는 그런 상콤달콤함은 없어요. 확실히 더 우아한 바이브가 있고요. 더 그레이는 약간 서늘하게 절제된 느낌의 머스크 향입니다."
남녀공용 신상 향수 리뷰_논픽션 더베이지_더그레이_메종프란시스커정 아폼_줄리엣헤즈어건 엑스베티버_H4duFBZerDA.txt,남녀공용 신상 향수 리뷰💚논픽션 더베이지&더그레이/메종프란시스커정 아폼/줄리엣헤즈어건 엑스베티버,https://www.youtube.com/watch?v=H4duFBZerDA,줄리엣 헤즈 어 건 엑스 베티버,"베티버 향이 메인인 향수인데, 처음에 뿌렸을 때는 상큼한 시트러스 향과 함께 상쾌한 허브향이 있습니다. 되게 가볍고 깨끗한 오프닝이라 저는 처음에는 크리드 오리지널 베티버 좋아하는 사람이라면 이것도 좋아하겠다 싶었어요. 청량하면서도 자연적인 향으로 포을 엽니다. 시간이 지날수록 꽤나 드라이한 우디향으로 변하더라고요. 처음에 상큼한 레몬 풀 비노 향과는 달리 초록초록한 식물의 뿌리에서 날법한 씁스름한 향이 퍼집니다. 약간 스모키 하다고 느껴질 정도의 우디한 베티버 향이 이어져요."
남녀공용 신상 향수 리뷰_논픽션 더베이지_더그레이_메종프란시스커정 아폼_줄리엣헤즈어건 엑스베티버_H4duFBZerDA.txt,남녀공용 신상 향수 리뷰💚논픽션 더베이지&더그레이/메종프란시스커정 아폼/줄리엣헤즈어건 엑스베티버,https://www.youtube.com/watch?v=H4duFBZerDA,메종 프란시스 커정 아폼,"처음에 뿌리자마자 화한 라벤더 향이 남입니다. 굉장히 풍성하면서도 살짝 꼬릿한 화이트 플라워 향이 나요. 잔향에서 바닐라와 엠버 화이트 마스크에 포근하면서도 달달한 부드러움이 남습니다. 모든 향조 구성들이 되게 직관적이어서 처음에 라벤더 향은 진짜 우리가 익히 알고 있는 라벤더 향이고, 베이스노트의 엠버리 바닐라 머스크 향 역시도 너무 어렵거나 특이하지 않게 조화롭게 마무리가 됩니다."
남녀공용 여름 우디_풀향 향수 추천_ 중성적인 자연향 물씬________ElB_CP_nnJ4.txt,남녀공용 여름 우디&풀향 향수 추천! 중성적인 자연향 물씬🌱࿐.∗̥⁺🌳,https://www.youtube.com/watch?v=ElB_CP_nnJ4,불리 레 자뎅 프랑세 오 트리쁠 크레송,"초록초록한 풀 향이 물냉이와 파슬리 향이 조화를 이룬 향인데요. 건강한 음료판은 카페에서 파는 그린 주스 향처럼 신선하고 기분이 좋아지는 느낌입니다. 달달하거나 상큼한 느낌은 없고, 소박한 식물 채소 혹은 초록색의 향신료들의 냄새가 프레시하게 납니다."
남녀공용 여름 우디_풀향 향수 추천_ 중성적인 자연향 물씬________ElB_CP_nnJ4.txt,남녀공용 여름 우디&풀향 향수 추천! 중성적인 자연향 물씬🌱࿐.∗̥⁺🌳,https://www.youtube.com/watch?v=ElB_CP_nnJ4,러쉬 솔티 보디 스프레이,"바다의 침식된 오래된 나무 냄새라고 할 수 있습니다. 상쾌하면서도 짭조름한 우디향이 느껴지며, 약간 죽은 나무 냄새 같은 그런 향으로도 느낄 수 있습니다. 해안가에 강한 파도와 바람에 노출된 풍화된 나무 냄새가 납니다."
남녀공용 여름 우디_풀향 향수 추천_ 중성적인 자연향 물씬________ElB_CP_nnJ4.txt,남녀공용 여름 우디&풀향 향수 추천! 중성적인 자연향 물씬🌱࿐.∗̥⁺🌳,https://www.youtube.com/watch?v=ElB_CP_nnJ4,로이비 타임 앤 모스,"편백나무 냄새가 훅 나면서 숲속 온천이 떠오르는 스파이시 아로마 향도 섞여 있습니다. 흙 묻은 이끼 냄새도 언뜻 느껴지며, 한국이나 일본의 고즈넉한 사우나에서 날 법한 향으로 느껴집니다. 온몸에 피로가 싹 풀린 듯한 기분을 선사해주는 향입니다."
남녀공용 여름 우디_풀향 향수 추천_ 중성적인 자연향 물씬________ElB_CP_nnJ4.txt,남녀공용 여름 우디&풀향 향수 추천! 중성적인 자연향 물씬🌱࿐.∗̥⁺🌳,https://www.youtube.com/watch?v=ElB_CP_nnJ4,트루사르디 르비디 밀라노 알바수이 나빌리,"시트러스 허브향인데도 지속력이 좋습니다. 상큼한 과일의 느낌이 잘 느껴지는 제품입니다. 풀과 허브의 향도 꽤 많이 나고요, 인공적인 달달함이 아니라 살짝 쌉쌀한 상큼함이 있습니다."
달콤한 신상 향수들___크리드 카미나_펜할리곤스 리퀴드러브_까사모라티 다마 비앙카_BC1S9r-Jv9k.txt,달콤한 신상 향수들🔥❣️크리드 카미나/펜할리곤스 리퀴드러브/까사모라티 다마 비앙카,https://www.youtube.com/watch?v=BC1S9r-Jv9k,펜할리곤스 리퀴드 러브,부드럽고 달콤한 장미향이 나는데요 그 속에 스파이시함이 이렇게 쏙쏙 튀어나오는 거 같아요. 이렇게 스파이시한 향신료를 품고 있는 커다란 한 장미 꽃봉오리가 떠오른다까 근데 그 스파이시함이 진짜 우리가 막 고추를 이렇게 반찬으로 먹는듯한 그런 느낌은 아닌 거 같고 장미 꽃이랑 각종 향신료 알싸 허브 이런 것들을 조화롭게 정돈해 둔 느낌입니다. 어 뭔가 채소처럼 아삭하고 그린한 느낌도 분명히 있긴 하지만 거기에 얼시 바이브가 더 해줬고요 뻔한 장미향이 아니라 약간의 트위스트가 있는 장미 향이라서 오히려 저는 더 좋았어요.
달콤한 신상 향수들___크리드 카미나_펜할리곤스 리퀴드러브_까사모라티 다마 비앙카_BC1S9r-Jv9k.txt,달콤한 신상 향수들🔥❣️크리드 카미나/펜할리곤스 리퀴드러브/까사모라티 다마 비앙카,https://www.youtube.com/watch?v=BC1S9r-Jv9k,까사모라티 다마 비앙카,파우더리 바닐라 머스크 계열의 향이에요 근데 막 너무 달거나 숨 막힐 정도로 짙은 파우더 향이 아니라 딱 적절하게 포근하고 적절하게 달콤하다는 게 이 향수의 가장 큰 장점이라고 생각을 합니다. 요걸 처음 딱 뿌렸을 때는 신선한 금귤 향이 나는데요 곧이어서 바로 뽀얗고 풍성한 백합 향기랑 퐁신퐁신 바닐라 머스크 향이 어울어집니다. 그리고 파우더리한 아이리스 꽃향기도 함께 나는데 굉장히 우아한 무드에요.
도회적인 감성 가득_ 발렌티노 뷰티 _본 인 로마 향수_ 6종 향수 리뷰_ixaQis4zcqg.txt,도회적인 감성 가득! 발렌티노 뷰티 '본 인 로마 향수' 6종 향수 리뷰,https://www.youtube.com/watch?v=ixaQis4zcqg,발렌티노뷰티 본 인 로마 핑크,상큼하고 톡 쏘는 시트러스 향에서 섞인 자스민 향으로 시작을 해서 부드러운 캐시메랑과 바닐라향 그리고 약간의 우디향으로 마무리되는 향입니다. 핑크빛의 로맨틱한 분위기가 느껴지는 향이에요. 그래서 제가 이 향수를 딱 뿌렸을 때 연상되는 분위기는 이제 막 동이 트기 시작하는 시간에 유럽의 아름다운 주택가를 걷고 있는듯한 모습이었어요. 주변에는 핑크색 꽃들이 화사하게 피어 있고 일출을 연상시키는 부드럽고 따뜻한 빛들이 감싸고 있는듯한 기분이죠. 그래서 이 향수는 낭만적인 성향이 있는 사람이 떠오르는 향이다라고 생각했습니다.
도회적인 감성 가득_ 발렌티노 뷰티 _본 인 로마 향수_ 6종 향수 리뷰_ixaQis4zcqg.txt,도회적인 감성 가득! 발렌티노 뷰티 '본 인 로마 향수' 6종 향수 리뷰,https://www.youtube.com/watch?v=ixaQis4zcqg,발렌티노뷰티 본 인 로마 핑크 우오모,"쿨한 남자 스킨 향이 나는데요, 산뜻한 바이올린 리프랑 아로마틱한 세일즈향도 같이 느껴집니다. 그리고 잔향에서는 흙냄새 같은 액티브 향이 나와요. 시원한 아쿠아틱 바이브랑 편안한 식물 향이 공존하고 있는 향수기 때문에 언제 어디서든 데일리용으로 사용하기 좋은 향입니다."
도회적인 감성 가득_ 발렌티노 뷰티 _본 인 로마 향수_ 6종 향수 리뷰_ixaQis4zcqg.txt,도회적인 감성 가득! 발렌티노 뷰티 '본 인 로마 향수' 6종 향수 리뷰,https://www.youtube.com/watch?v=ixaQis4zcqg,발렌티노뷰티 본 인 로마 옐로우,로마의 첫 번째 햇살을 담은 향기에요. 피온이 장미 등의 가볍고 이지한 꽃향기랑 캐주얼한 화이트 머스크향에 어우러져서 전반적으로 부담없이 데일리하게 즐길 수 있는 달콤한 플로럴 머스크향입니다. 저는 이 향을 맡았을 때 도심 한복판에 있는 고급스러운 호텔에 수영장에 가서 휴식을 취하고 있는 모습이 연상됐어요. 컬러풀한 옷이나 수영복을 입고 따뜻한 태양을 느끼면서 선탠을 하는듯한 여유롭고 기분 좋은 향기입니다.
도회적인 감성 가득_ 발렌티노 뷰티 _본 인 로마 향수_ 6종 향수 리뷰_ixaQis4zcqg.txt,도회적인 감성 가득! 발렌티노 뷰티 '본 인 로마 향수' 6종 향수 리뷰,https://www.youtube.com/watch?v=ixaQis4zcqg,발렌티노뷰티 본 인 로마 옐로우 우오모,"기분 좋은 달콤함이 느껴지는 향수예요. 시나몬 비스킷이 연상되는 스파이시한 바닐라 향이 나는데요, 그와는 대조적인 프레쉬하고 서늘한 플로럴 라벤더 향이 공존하고 있어서 매력적입니다."
도회적인 감성 가득_ 발렌티노 뷰티 _본 인 로마 향수_ 6종 향수 리뷰_ixaQis4zcqg.txt,도회적인 감성 가득! 발렌티노 뷰티 '본 인 로마 향수' 6종 향수 리뷰,https://www.youtube.com/watch?v=ixaQis4zcqg,발렌티노뷰티 본 인 로마 코랄,"입에 침이 고일만큼 새콤한 과일향이 풍성하게 퍼집니다. 잘 익은 오렌지랑 키위를 입안 가득 베어본듯한 신선한 향이 저를 반갑게 맞이해주는 거 같더라고요. 그리고 이어서 소프트한 장미와 자스민, 암브레트 시드 향이 하트노트와 잔향에 머물러서 부드러운 생기 발랄함을 느낄 수 있는 플로럴 프리티 계열의 향수입니다."
도회적인 감성 가득_ 발렌티노 뷰티 _본 인 로마 향수_ 6종 향수 리뷰_ixaQis4zcqg.txt,도회적인 감성 가득! 발렌티노 뷰티 '본 인 로마 향수' 6종 향수 리뷰,https://www.youtube.com/watch?v=ixaQis4zcqg,발렌티노뷰티 본 인 로마 코랄 우오모,레드애플과 세이지 제라늄의 스파이시한 향 그리고 타바코 패출리향의 조화를 이루는 향이에요. 알싸한 향신료로 만들어진 시럽의 절인 붉은 사과가 있다면 딱 이런 향이겠다라는 생각이 드는 향으로 포문을 열고요. 우디하고 스모키한 타바코향이 오래 남는 향수입니다. 성숙하면서 관능리 넘치는 남성을 떠올리게 하는 향인데요.
독보적인 이미지의 겨울향수들___ 이미지 메이킹 전문가와 리뷰해봤어요__HC2PpcUlHL4.txt,독보적인 이미지의 겨울향수들!✨️ 이미지 메이킹 전문가와 리뷰해봤어요💚,https://www.youtube.com/watch?v=HC2PpcUlHL4,조보이 파빌리온 로즈,구어망드의 달콤함이 있으면서 그와는 아주 정반대인 좀 거칠고 다한 이미지의 타바코 향이 나면서도 살짝 외국인한테서 날 것 같아라는 생각이 들면서도 곱게 막 온실속 화초처럼 잘하는 사람이 아니라 산전수전 다 겪든 사람에게서 날 거 같은 그런 이미지의 향을 되게 좋아하는데 정확히 이거 아니에요 정말 좋아하는데 정확히 이거 아니에요 정말 스토리가 있는 타바코는 하셨지만 저는 스토리가 있는 타바코는 하셨지만 저는 좀 부드러운 타바코 향이 났거든요 맞아요 사실 타바코 향이 좀 자칫 너무 매개하고 무거워서 이게 내 몸에 입기에 부담스러운 향으로 발현되기 쉬운 향 조데시 향을 좋아한다면 정말 어렵지 않게 소화할 수 있는 그런 향으로 조연이 돼서 너무 좋았고 이 컨셉트 자체도 저는 참 마음에 들었던게 컨셉이 뭐냐면은 두려움이 없는 해적에서 이제 영감을 받아서 만드는 스타일이라서 진짜 이 컨셉에서 터 이미 내 심장을 지고 흔들었다 처음에 딱 뿌렸을 때는 위스키 향 같은게 살짝 지나가요 그러다가 타바코 향이 훅 나는데 정말 질좋은 시가를 이렇게 좀 피우다가 그 질좋은 시가를 이렇게 좀 피우다가 그 씨가 이렇게 막 이렇게 뭉갠 것처럼 그런 향기가 훅 납니다 그리고 거기에다가 더 재밌는 거는 약간 커피 원두 냄새가 나요 약간 씁쓸하면서도 고소하고 향긋한 그 커피 원두 냄새가 퍼지아요 맞아맞아 그 향기도 살짝 섞였고 거기에 우디 양도 많이 나고 바닐라 양도 살짝 섞였는데 정말 살짝 어 근데 바닐라 과하지 않죠 그냥 부드러워요 뭔가 담백한 바닐라 느낌 달콤한 바닐라가 아니고 단백한 바닐라 향이나요 맞아 아니 단향이 강하지 않아서 바닐라라구 캐라멜 갖고 이런 거는 전혀 아닙니다 나무향 그리고 타바코 향 약간의 커피 원두 그리고 약간의 위스키 이게 섞인 향이라서 저는 이걸 맡으면 어떤 이미지가 떠오르냐 진짜 해적 같아요
독보적인 이미지의 겨울향수들___ 이미지 메이킹 전문가와 리뷰해봤어요__HC2PpcUlHL4.txt,독보적인 이미지의 겨울향수들!✨️ 이미지 메이킹 전문가와 리뷰해봤어요💚,https://www.youtube.com/watch?v=HC2PpcUlHL4,조보이 리멤버 미,은은하게 또 격식 있게 여러분들이 사용하실 수 있는 제품이다 생각이 들고요 아 미지 님한테 나 이 얘기 듣고 계속 그 향 밖에 안 느껴져요 그 향 아니 이거 뿌리다가 아 이거 완전 차이티 향 나지 않아 이러시는 거예요 그 제가 어머 맞네 해가지고 그때부터 계속 이미지가 차이티 밖에 안 생각이 안 들어 차이티 라떼 같은 경우는 말 그대로 라떼고 색상 자체가 좀 브라운 기억이아요 맞 티럴 한 느낌 그래서 어디에 뿌리면 좋을 것 같다는 이미지까지 확실히 연상이 되더라고이 헤링본 자켓을 입고 그 위에다가 얘 헤링본 자켓을 입고 그 위에다가 얘 한번 칙 뿌려주면 어 뭐 활용 정점 느낌 맞 오늘 소봉 님의 옷이 진짜이 느낌 맞 오늘 소봉 님의 옷이 진짜이 느낌 약간 요런 느낌 아 진짜 잘 어울려 여기에서 이제 안경 한번 끼워주면 너무 좋 같아서
독보적인 이미지의 겨울향수들___ 이미지 메이킹 전문가와 리뷰해봤어요__HC2PpcUlHL4.txt,독보적인 이미지의 겨울향수들!✨️ 이미지 메이킹 전문가와 리뷰해봤어요💚,https://www.youtube.com/watch?v=HC2PpcUlHL4,카너 바르셀로나 드라곤,딱 뿌리면 되게 스파이시한 그 블랙 페퍼 향이 확 나거든요 근데 그 모습이 마치 정말 우리가 영화 속에 나오는 용이 막 불을 뿜으면서 막 이렇게 힘차게 움직이는듯한 그런 모습을 연상케 할 정도로 굉장히 강렬하고 뭔 화르륵 타오르는듯한 그런 느낌으로 블랙 페퍼 향이 확 나다가 뒤로 갈수록 신선한 편백나무 향도 나고요 잔향은 조금 더 차분한 우디향으로 남아요 근데 이 우디 양도 뭔가 그런 거 있죠 영화에 보면은 꼭 용들이 오래된 성을 지키는 거 뭔가 꼭 그런 성은 되게 오래된 나무로 이렇게 지어졌나요 그런 영화 속이나 신화 속에 나오는 오래된 나무 성에서 날법한 향이에요
